customer_id,age,income,employment_length,credit_score,loan_amount,default,Checking,Savings,Credit Card,Auto Loan,Mortgage,Personal Loan,Investment
700,31,81136.9933161944,29,763,6521.228772980566,0,1,1,1,1,0,0,0
701,38,258557.88916023268,35,685,1750.4816116313011,0,1,1,1,0,0,0,0
702,67,301092.5251124731,17,609,3563.306601798557,0,1,1,0,0,0,0,0
703,32,48301.861717165615,25,614,13644.513082880636,0,1,1,1,1,0,0,0
704,29,34284.48518774768,6,669,4311.032719537612,0,1,1,1,0,0,0,0
705,30,32559.688973660213,0,546,12490.48626973152,0,1,0,0,0,0,0,0
706,64,20000.0,25,638,4561.190580146204,0,1,1,0,0,0,0,0
707,37,39548.28780966195,22,737,6109.7801987344155,0,1,0,1,1,0,0,0
708,58,157334.9670762674,25,474,31356.137687777496,0,1,1,0,0,0,1,0
709,27,20000.0,5,772,17111.06394577678,0,1,1,0,0,0,0,0
710,66,26109.05007636278,5,739,13231.234702083599,0,1,1,0,0,0,0,0
711,33,54084.06350545675,7,613,32175.609419779816,0,1,0,0,1,0,0,0
712,60,29680.686869076693,23,693,21603.45626947557,0,1,1,1,0,0,0,0
713,62,39268.23670018359,21,650,56758.64685644611,0,1,0,0,0,0,0,0
714,29,39740.90387100029,18,748,8434.964089791354,0,1,1,1,0,0,0,0
715,70,48725.98910682322,36,728,8693.79664905533,0,1,1,1,0,0,0,0
716,47,33404.177403739995,17,537,3636.913762739406,0,1,1,0,0,0,0,0
717,22,31289.236290905148,30,696,8699.486523622025,0,1,0,0,0,0,0,0
718,25,126430.47062783253,36,633,35058.37801562252,0,1,1,1,1,0,0,0
719,49,138652.12014723933,29,656,49020.18211846338,1,1,1,0,0,0,0,0
720,57,20000.0,32,591,34902.20085976789,0,1,1,0,1,0,0,0
721,58,20000.0,9,789,2221.211692612183,0,1,0,0,0,0,0,0
722,39,140182.4236774206,36,733,39464.04221652455,0,1,0,1,0,0,0,0
723,28,22403.21300227018,11,590,2124.9028798794366,0,1,1,0,0,0,0,0
724,68,70983.01277932487,29,543,32797.81984826211,0,1,1,0,0,0,1,0
725,65,20000.0,26,619,9248.489070446758,0,1,1,1,0,0,0,0
726,21,169092.97460253414,38,684,26971.426691402245,0,1,0,1,1,0,0,0
727,42,458141.9347286902,8,669,3524.703689882758,0,1,0,1,1,0,0,0
728,72,69303.14228474737,20,750,43095.231533881175,0,1,0,1,0,0,0,0
729,37,55532.17609656566,11,713,3087.216805749019,0,1,1,1,1,0,0,0
730,27,46271.81650085906,28,727,6846.857652526076,0,1,1,0,1,0,0,0
731,45,111908.79062182804,32,676,4924.142231432844,0,1,0,1,0,0,0,0
732,65,94291.78985691816,14,538,2311.646100083312,0,1,1,0,0,0,1,0
733,24,133625.81705455753,1,634,14684.202977919951,0,1,0,0,1,0,0,0
734,56,36230.86945914688,38,734,81315.2713871848,0,1,1,1,0,0,0,0
735,26,78597.42091743884,17,645,100000.0,0,1,1,0,1,0,0,0
736,51,38794.181252074544,2,690,14722.847046798914,0,1,1,0,0,0,0,0
737,39,25689.23936735497,6,624,40809.9529325348,0,1,1,1,1,0,0,0
738,64,57941.41328240932,17,567,16849.809632269662,0,1,1,0,0,0,0,0
739,74,28623.68542253264,37,640,22001.88025375511,0,1,1,1,1,0,0,0
740,59,153120.6724290726,36,674,9488.647365887162,0,1,1,1,1,0,0,0
741,47,30045.365374037872,32,597,16237.471818929811,0,1,1,0,0,0,0,0
742,30,80084.43163456672,30,631,22867.654060602305,0,1,1,1,1,0,1,0
743,46,36947.82868285635,10,574,7491.619472701224,0,1,0,0,1,0,1,0
744,39,74730.99417161348,3,739,12363.522719927592,0,1,1,1,1,0,0,0
745,59,39371.70701382506,17,626,12601.484217002875,0,1,1,1,1,0,1,0
746,23,21899.760509684882,3,766,30528.114269036796,0,1,1,1,0,0,0,0
747,65,88169.66007712638,33,772,4600.718787269929,0,1,1,1,1,0,0,0
748,33,49596.10108516695,28,643,12688.58172664008,0,1,0,0,0,0,1,0
749,70,75266.3137081022,23,569,90400.53541117319,0,1,1,0,0,0,1,0
750,48,42485.819970877186,21,483,42790.01896346567,0,1,1,0,0,0,1,0
751,40,20695.07004860432,1,532,51491.861698295674,0,1,1,0,0,0,1,0
752,48,142421.01974635868,5,540,13690.149521566458,0,1,1,0,1,0,1,0
753,28,107948.13986587718,24,760,18416.41312568554,0,1,1,1,0,0,0,0
754,61,38041.43424528035,20,659,36396.80105661729,0,1,1,0,0,0,0,0
755,59,63311.569934050356,15,681,63592.79962851281,0,1,0,1,0,0,0,0
756,21,137807.84779134026,30,472,1897.698446841696,0,1,1,0,0,0,1,0
757,23,41538.22353336091,13,554,3585.161113220597,0,1,1,0,0,0,1,0
758,33,47027.71538081788,38,720,49485.95155976956,0,1,1,0,0,0,0,0
759,48,72758.86257901108,27,672,10128.521603883983,0,1,0,1,0,0,0,0
760,69,41470.06618268535,31,638,6824.5331224203655,0,1,0,1,1,0,0,0
761,45,118856.67061982377,27,695,3811.7322096603984,0,1,0,1,1,0,0,0
762,53,52306.68048078965,8,780,7669.320499506415,0,1,1,0,0,0,0,0
763,58,31976.972072821693,21,632,3286.6717861391107,0,1,0,0,0,0,0,0
764,73,97432.10582409483,31,655,100000.0,0,1,1,1,0,0,0,0
765,26,24011.675746138866,4,665,13063.324783304242,0,1,1,1,0,0,0,0
766,64,300109.5485749258,22,841,12607.529051324278,0,1,1,0,0,0,0,0
767,65,212351.26457408,4,482,24054.483329028353,0,1,1,0,0,0,0,0
768,52,90291.29930369272,31,704,34973.47406469647,0,1,1,1,0,1,0,1
769,65,84411.99720458839,9,640,34402.6252740146,0,1,1,1,0,0,1,0
770,67,81304.2145971371,38,695,39089.999418363135,0,1,1,1,0,0,0,0
771,41,40486.51243225146,14,597,7109.267184555918,0,1,1,0,0,0,0,0
772,36,75951.30699839712,6,646,9918.264099961294,0,1,0,0,0,0,1,0
773,74,28609.494339586097,28,706,28825.960185534004,0,1,0,1,0,0,0,0
774,41,89594.99470651508,2,850,7884.159810991651,0,1,0,1,1,1,0,0
775,31,119883.72029309878,18,714,13291.677520031215,0,1,1,0,0,0,0,0
776,57,44246.48088333529,9,582,19905.747028571364,0,1,1,0,0,0,1,0
777,56,37194.58870185291,27,616,29295.37938241746,0,1,0,1,0,0,1,0
778,55,22697.68873130883,28,613,2258.1903414358967,0,1,1,1,1,0,1,0
779,39,192213.91796234078,14,506,27302.83030264829,0,1,1,0,0,0,0,0
780,40,39635.036767621976,34,623,10575.295450949558,0,1,1,1,0,0,0,0
781,38,51072.87284720401,5,708,27104.5722639763,0,1,1,1,0,0,0,0
782,67,76124.42624684826,11,548,29054.588230972407,0,1,1,0,0,0,1,0
783,61,75039.2143827259,37,733,66696.98717671634,0,1,0,1,0,0,0,0
784,69,108797.98320841996,12,689,51712.43985072003,0,1,1,1,1,0,0,0
785,34,44202.475095305934,28,591,51357.77740539043,0,1,1,0,1,0,0,0
786,35,24078.284356317017,18,638,56594.68296134149,1,1,1,1,1,0,0,0
787,51,20932.698833393908,2,777,17878.943968448308,0,1,0,1,0,0,0,0
788,21,37669.11525659312,7,708,13796.705172695163,0,1,0,1,0,0,0,0
789,73,27959.704294158706,7,650,31978.436113596505,0,1,1,1,1,0,0,0
790,74,46962.59138308245,19,630,27780.259330974277,0,1,1,0,0,0,1,0
791,74,170427.12220956336,3,656,9807.804872622031,0,1,1,1,1,0,0,0
792,23,44275.08733881135,20,609,20026.734978511417,0,1,1,0,0,0,1,0
793,36,44261.88982405182,2,481,12898.98020327842,0,1,1,0,0,0,0,0
794,43,59093.781565200996,7,813,5687.733353133704,0,1,1,0,0,0,0,0
795,31,43282.341230434235,22,662,48555.402345289054,0,1,0,1,1,0,0,0
796,32,56731.62029461566,15,681,14117.906603734133,0,1,0,1,1,0,0,0
797,30,92290.3973762577,12,645,100000.0,0,1,0,0,0,0,1,0
798,52,121515.95424621078,2,591,2629.391500577269,0,1,1,0,0,0,0,0
799,36,133595.3267145302,8,635,7655.818509197767,0,1,1,1,0,0,1,0
800,28,310358.008605325,13,522,13802.966843402073,0,1,1,0,0,0,0,0
801,58,94418.05145923923,12,832,41663.51553635255,0,1,1,0,0,1,0,1
802,32,357747.64732236904,6,551,19919.797642982663,0,1,0,0,1,0,0,0
803,44,32170.802114878737,14,567,18223.600324613537,0,1,0,0,0,0,1,0
804,48,319026.01237559965,6,614,4327.460708189851,0,1,0,1,0,0,0,0
805,73,44165.497187861125,37,753,4200.919054236271,0,1,1,1,0,0,0,0
806,28,47781.07193290098,33,651,18444.189364843365,0,1,0,0,0,0,0,0
807,48,54399.04959774331,21,551,3414.8676172795867,0,1,1,0,0,0,0,0
808,56,50266.96752287301,23,750,7848.849579939057,0,1,0,0,0,0,0,0
809,46,64130.30559545996,36,708,22046.680582927962,0,1,1,1,1,0,0,0
810,28,37645.83481442486,0,693,5002.413263731794,0,1,1,0,0,0,0,0
811,70,116304.8149138927,9,707,66526.52121236364,0,1,1,1,0,1,0,0
812,48,38473.76934278744,15,841,45430.38095415539,0,1,1,0,0,0,0,0
813,48,101162.99618288044,7,824,2775.482823958779,0,1,1,0,0,0,0,0
814,57,203247.3309809945,24,595,5258.645467150437,0,1,0,0,0,0,0,0
815,61,44995.515316546596,11,779,1358.6172798007153,0,1,0,1,0,0,0,0
816,56,113041.09841783499,24,680,6108.329664456399,0,1,1,1,1,0,0,0
817,47,93650.72328518481,16,689,28749.868622773607,0,1,1,1,0,0,0,0
818,74,363054.9596480936,25,514,8831.719934727984,0,1,1,0,1,0,1,0
819,37,39980.03758400226,13,636,21179.674348578417,0,1,0,0,1,0,0,0
820,29,113103.35135425336,35,584,2915.1183016521263,0,1,0,0,1,0,0,0
821,53,20000.0,22,716,29672.47877382165,0,1,0,1,0,0,0,0
822,73,40268.03557925954,5,735,7668.61091783904,0,1,0,0,0,0,0,0
823,40,79436.58187825617,4,484,13523.303781508523,0,1,0,0,0,0,1,0
824,33,182504.1105425446,24,648,12174.824080509663,0,1,1,0,1,0,0,0
825,48,22454.656946151426,17,739,3746.02845511247,0,1,1,1,0,0,0,0
826,68,112293.64084064691,12,635,4217.1535628000365,0,1,1,0,0,0,0,0
827,49,56921.09188462488,13,708,35164.5752185545,1,1,1,0,0,0,0,0
828,33,20000.0,27,678,19910.293882598064,0,1,0,1,0,0,0,0
829,66,69235.53191171572,17,677,38179.3106385929,0,1,0,0,0,0,0,0
830,55,234997.2254316035,27,628,18483.953115621945,0,1,1,1,1,0,0,0
831,26,24432.313821582982,26,552,15413.370635665313,0,1,1,0,0,0,1,0
832,38,54833.12865099327,31,560,2377.938895893267,0,1,0,0,0,0,0,0
833,71,27192.291524612527,8,706,10194.802425162143,0,1,1,1,1,0,0,0
834,25,41156.35604112011,39,651,12998.843612418628,0,1,1,1,0,0,0,0
835,67,188289.53084389574,31,638,94193.5699115737,0,1,1,1,1,0,0,0
836,45,48183.909649463414,19,616,26554.55651507932,0,1,1,1,0,0,0,0
837,22,183735.51609807575,27,625,62072.67665898597,0,1,0,1,0,0,0,0
838,30,145399.9119259705,32,733,24283.143509789148,0,1,0,1,0,0,0,0
839,50,44793.11256574185,3,623,6559.677853607445,0,1,1,1,0,0,1,0
840,70,40051.46101133925,33,542,15019.794089703939,0,1,1,0,0,0,0,0
841,65,29237.31123325062,2,709,16919.526468346354,0,1,1,1,0,0,0,0
842,25,28432.696429069205,25,633,5223.0898457376925,0,1,1,1,0,0,0,0
843,53,79424.79798027217,7,652,9096.205462556612,0,1,1,0,0,0,0,0
844,74,58933.8995268827,5,778,10875.12126090569,0,1,1,1,0,0,0,0
845,21,36356.04074848109,15,648,66544.07789528249,0,1,1,1,0,0,0,0
846,38,20000.0,23,673,1667.7980035714397,0,1,1,1,1,0,0,0
847,52,65182.28537250448,38,555,44614.68842696154,0,1,1,0,0,0,0,0
848,67,41124.45586569893,29,632,5235.43264736497,0,1,1,0,0,0,1,0
849,69,51213.67388994961,12,698,3387.7484739123433,0,1,1,1,0,0,0,0
850,31,76399.3496709822,4,525,43475.03438073834,0,1,1,0,0,0,0,0
851,41,20000.0,24,666,27775.17928060854,0,1,1,1,0,0,0,0
852,46,20000.0,19,658,46841.21245361302,0,1,0,0,1,0,0,0
853,45,375928.5814746961,17,653,29753.496918514946,0,1,1,1,1,0,0,0
854,42,39923.14838360477,17,732,100000.0,0,1,1,0,1,0,0,0
855,47,20000.0,1,676,23358.677861471126,0,1,0,1,1,0,0,0
856,69,20000.0,9,768,11424.581945356187,0,1,1,1,0,0,0,0
857,33,436949.9317735212,11,570,18824.723738624518,0,1,1,0,1,0,1,0
858,53,34118.7386130076,12,660,46326.48599977132,0,1,1,1,1,0,0,0
859,54,151329.09720372575,10,656,6128.005903224465,0,1,1,1,0,0,0,0
860,61,65965.97769772264,18,564,6961.229691033426,0,1,1,0,0,0,0,0
861,55,40620.42792852917,34,726,9808.846733981158,0,1,1,1,0,0,0,0
862,21,111341.3934146762,38,835,1628.5041958655872,0,1,1,1,0,0,0,0
863,41,20000.0,25,648,15337.842327592914,0,1,1,1,0,0,1,0
864,68,20000.0,13,690,2026.1065931769133,0,1,0,1,0,0,0,0
865,26,40381.183087592326,23,656,14087.727579548602,0,1,0,1,0,0,0,0
866,48,20448.73868112785,0,592,31738.627657289766,0,1,1,0,1,0,1,0
867,37,37623.26052906557,21,504,8292.639054242001,0,1,1,0,0,0,0,0
868,25,118535.81575462346,22,593,71475.91867381854,0,1,0,0,0,0,0,0
869,51,66550.03681849998,18,538,3101.059482343255,0,1,1,0,0,0,0,0
870,25,173597.31741452258,17,786,43969.90412162776,0,1,1,1,1,0,0,0
871,58,70003.47953796998,11,640,26242.540505250454,0,1,0,1,0,0,1,0
872,23,132451.0821865374,27,622,2401.7832269987484,0,1,1,1,1,0,1,0
873,73,56882.54233230898,27,721,100000.0,0,1,0,0,1,0,0,0
874,43,37338.47641780677,32,560,12534.68291744262,0,1,1,0,1,0,1,0
875,57,195722.75948169286,18,588,5555.345952678021,0,1,1,0,1,0,1,0
876,73,33945.77812728169,27,655,3271.2020810254103,0,1,1,1,0,0,0,0
877,57,78832.12405925331,36,732,10721.238635863723,0,1,1,1,1,0,0,0
878,30,110759.65811704657,25,690,11761.574841849442,1,1,1,1,0,0,0,0
879,30,117382.62340944233,34,669,14803.893930217671,0,1,0,1,1,0,0,0
880,39,23568.017089671408,33,656,9918.964837505355,0,1,1,1,1,0,0,0
881,37,138907.05573251235,34,682,25165.399897792464,0,1,1,0,0,0,0,0
882,41,27359.957082527475,39,666,9066.759180873676,0,1,1,1,1,0,0,0
883,34,114526.66125730526,15,567,1929.5380149625712,0,1,1,0,1,0,0,0
884,29,91870.82348721272,37,653,11506.167838407564,0,1,1,1,1,0,0,0
885,66,115255.25189677872,12,564,1252.0310436831428,0,1,1,0,1,0,0,0
886,21,22833.800223570717,22,656,19029.97470155755,0,1,1,1,0,0,0,0
887,71,95831.21962176826,21,611,5017.563667696615,0,1,1,1,0,0,0,0
888,65,142696.45218841534,15,850,15730.556204755821,0,1,1,1,1,0,0,0
889,33,69892.70969189596,27,646,49715.6465035536,0,1,1,0,0,0,1,0
890,24,31104.46497891872,34,537,5173.223658085317,0,1,0,0,1,0,1,0
891,21,124966.1389843462,7,639,38609.601131950934,0,1,1,0,0,0,1,0
892,69,65587.19137780357,21,691,8661.21622441505,0,1,1,1,0,0,0,0
893,60,20000.0,20,783,77125.92865675622,0,1,0,1,1,0,0,0
894,52,29232.85216991328,25,602,9272.862352624086,0,1,1,1,0,0,1,0
895,54,39299.393887103986,39,523,5764.6920522452965,0,1,1,0,1,0,1,0
896,48,199716.59789807352,20,715,26562.041129564754,0,1,1,1,1,1,0,0
897,51,173537.06194017365,24,539,8640.452821981964,0,1,1,0,0,0,1,0
898,28,173091.3597008358,0,615,5759.180595651691,0,1,1,1,0,0,1,0
899,59,72105.68883323757,5,629,8284.653855254606,0,1,1,1,0,0,0,0
900,46,124352.5348000863,22,644,12776.89151383702,0,1,1,0,1,0,0,0
901,54,24037.6462242651,22,705,51132.73262234282,0,1,0,0,0,0,0,0
902,74,60200.893821157195,22,595,1931.229748814676,0,1,1,0,0,0,1,0
903,74,85931.53566981816,31,628,13671.66413989245,0,1,0,0,0,0,0,0
904,23,25338.51259268935,29,648,24956.849552221425,0,1,0,0,0,0,1,0
905,70,70822.33327752707,12,661,16211.05304005074,0,1,0,0,0,0,0,0
906,32,230801.0466866958,17,657,49506.7928994524,0,1,0,1,0,0,0,0
907,21,93621.54594057931,22,684,12402.516446547846,0,1,0,1,0,0,0,0
908,74,124746.15173611855,14,717,11108.307800139299,0,1,0,1,1,1,0,1
909,64,20000.0,32,681,24157.00180839371,0,1,1,1,0,0,0,0
910,25,208225.1196292111,20,686,14754.653668423576,0,1,1,0,0,0,0,0
911,50,51590.97957749804,38,523,9041.598488641992,0,1,1,0,0,0,1,0
912,50,32372.05885650523,22,654,22384.94781864057,0,1,1,1,0,0,0,0
913,37,52067.1608250208,26,688,6956.777942084989,0,1,1,1,1,0,0,0
914,68,20000.0,17,708,7250.479241795458,0,1,1,0,1,0,0,0
915,67,138462.33932495795,23,594,7879.391651097777,0,1,1,0,1,0,0,0
916,43,45783.70046795162,39,597,51692.56088819133,0,1,0,0,0,0,1,0
917,35,33159.858776168665,6,604,1000.0,0,1,1,1,0,0,1,0
918,57,52342.08167464826,19,692,19842.84633000745,0,1,1,1,0,0,0,0
919,41,146446.07100497207,26,732,13825.525191444292,0,1,1,1,0,1,0,0
920,34,66513.93280910747,5,617,2487.738989906119,0,1,1,1,1,0,1,0
921,22,20000.0,26,722,18210.011042808623,0,1,1,1,0,0,0,0
922,31,86854.07267642338,8,659,21498.791254868735,0,1,1,1,0,0,0,0
923,71,28475.975234949983,30,640,24092.099191636964,0,1,0,1,1,0,0,0
924,59,20000.0,20,633,1000.0,0,1,0,1,1,0,0,0
925,58,198155.18596151736,25,709,52385.72512171792,0,1,1,1,1,0,0,0
926,54,86317.17737611952,39,676,6388.554412899166,0,1,0,0,0,0,0,0
927,58,56239.996764665964,12,832,26544.231844880916,0,1,0,0,1,0,0,0
928,70,45411.12455400501,22,581,28031.209142831256,0,1,1,0,0,0,1,0
929,54,183077.27319366296,19,691,5559.719377958557,0,1,0,0,0,0,0,0
930,38,500000.0,36,607,25860.188779353688,0,1,1,1,1,0,1,0
931,50,85735.685217457,27,580,9086.15185348165,0,1,1,0,1,0,1,0
932,35,26272.873345332773,16,649,1683.4875119455298,0,1,1,1,0,0,0,0
933,47,52914.23027108445,27,660,42947.85247274609,0,1,1,1,0,0,0,0
934,71,84495.88700598502,1,850,6154.5999279406515,0,1,1,0,0,0,0,0
935,54,20000.0,24,635,5684.545963306458,0,1,1,1,0,0,1,0
936,72,78244.93371283758,5,559,8927.87900269096,0,1,0,0,0,0,1,0
937,58,84892.42142521737,10,671,17539.95543795391,0,1,1,1,1,0,0,0
938,53,173004.65115192844,37,484,12616.106738561384,0,1,0,0,0,0,1,0
939,44,159165.31242888892,5,642,23111.06820213609,0,1,1,1,0,0,0,0
940,35,65443.190732919815,10,651,3499.9733510798806,0,1,1,1,0,0,0,0
941,50,201130.55936684398,13,713,6358.91872170095,0,1,0,1,0,0,0,0
942,62,305145.09239085374,1,727,11896.54056103103,0,1,0,0,0,1,0,1
943,71,61228.07861582097,39,609,89133.21190501127,0,1,0,0,0,0,0,0
944,37,83662.79577802237,2,637,11922.557364219785,0,1,1,0,0,0,0,0
945,25,20000.0,34,588,39546.09623059642,0,1,0,0,0,0,0,0
946,49,20000.0,32,559,13884.871828759417,0,1,1,0,0,0,0,0
947,24,30621.049658752185,23,674,8236.587201731752,0,1,1,1,0,0,0,0
948,30,41986.58142708127,18,548,10438.7025394763,0,1,1,0,0,0,0,0
949,37,24911.917445150964,17,616,11288.957200203498,0,1,1,1,1,0,1,0
950,30,58174.57429131842,23,570,24431.919655556896,0,1,1,0,0,0,1,0
951,37,43003.32278931433,34,693,52818.208467120305,0,1,0,1,0,0,0,0
952,40,141028.34606421218,0,794,19142.77899820956,0,1,1,1,0,1,0,0
953,44,40953.03017999464,35,545,43786.362031784156,0,1,0,0,1,0,1,0
954,25,20000.0,24,501,5090.901787757816,1,1,0,0,0,0,0,0
955,54,66210.9368853748,33,640,8825.226005711893,0,1,1,1,0,0,1,0
956,26,59197.91380501027,24,651,6474.958425612724,0,1,1,1,1,0,0,0
957,73,30042.252753974768,15,667,18296.125422661124,0,1,1,1,1,0,0,0
958,22,64601.95204943255,33,614,9330.478837022998,0,1,0,1,0,0,1,0
959,33,25331.104068160963,28,633,27716.216027298244,0,1,1,0,0,0,1,0
960,63,77953.82653569253,18,679,5265.8522818792035,0,1,1,1,0,0,0,0
961,63,492051.9353431075,22,733,13947.15708542382,0,1,1,1,0,0,0,0
962,68,20000.0,18,493,26551.935149804838,0,1,1,0,0,0,0,0
963,31,39616.71207818593,24,620,1693.7448176942007,0,1,1,1,0,0,1,0
964,71,34849.56391255141,15,667,100000.0,0,1,1,0,0,0,0,0
965,67,42335.95877725713,8,576,10065.289645137871,0,1,1,0,1,0,0,0
966,43,135393.3688414024,0,788,1763.331305747313,0,1,0,0,0,1,0,0
967,36,92435.02529656736,18,599,15647.929682774613,0,1,1,0,1,0,0,0
968,51,118067.66863452039,32,646,13814.077611748964,0,1,1,1,0,0,1,0
969,31,61352.81932205401,33,694,12309.24174272938,0,1,1,0,0,0,0,0
970,74,20791.93695298778,15,602,35997.00836189411,0,1,1,1,0,0,1,0
971,36,24544.711953839338,39,502,28210.371455674456,0,1,1,0,0,0,1,0
972,28,108771.84104413315,17,615,17995.4853408852,0,1,1,1,1,0,0,0
973,24,68642.38765432854,33,732,20955.4835126037,0,1,0,1,1,0,0,0
974,60,164089.276051921,24,623,12035.808783323917,0,1,0,1,0,0,0,0
975,24,75705.77182814105,5,582,78864.84544986789,0,1,0,0,0,0,0,0
976,45,23239.01916182142,20,724,3043.623366841312,0,1,1,0,0,0,0,0
977,23,39437.741727766544,5,623,15361.991822153142,0,1,1,0,1,0,0,0
978,52,94075.3484812292,31,609,14257.304219608135,0,1,1,1,0,0,1,0
979,23,105690.04618521978,38,661,30130.11370903416,0,1,1,1,0,0,0,0
980,47,118668.23124449368,30,711,5745.3500666840155,0,1,1,1,0,1,0,1
981,49,25878.834412296444,9,840,2336.308497707565,0,1,0,1,1,0,0,0
982,52,22906.49713845411,29,716,15628.05563457931,0,1,1,1,0,0,0,0
983,70,51439.312009547335,17,742,17698.41722449527,0,1,0,1,1,0,0,0
984,71,189483.80028481566,23,609,59254.64244604509,0,1,1,0,0,0,0,0
985,39,34368.830529425206,8,567,3750.4756603286964,0,1,1,0,0,0,0,0
986,41,86161.39585935464,30,654,42391.102254796446,0,1,1,1,1,0,0,0
987,25,86167.54788807906,14,658,100000.0,0,1,1,1,0,0,0,0
988,38,110042.08909599602,3,563,9156.644892654856,0,1,0,0,1,0,1,0
989,48,226738.398674126,39,635,3674.079045974605,0,1,1,1,0,0,1,0
990,62,208882.0755338727,8,681,8893.05250644562,0,1,1,1,1,0,0,0
991,42,37209.349261869545,8,678,13548.145688303346,0,1,0,1,1,0,0,0
992,41,20000.0,25,690,23477.267112059133,0,1,1,0,0,0,0,0
993,26,34793.17520421756,3,673,7395.339401439463,1,1,1,0,0,0,0,0
994,21,63610.75477306363,16,609,63272.022901183635,0,1,1,0,0,0,0,0
995,25,44832.283729837116,15,608,4382.907890351893,0,1,1,1,0,0,1,0
996,61,289039.64983431785,14,554,2346.7691885381983,0,1,1,0,0,0,0,0
997,32,60780.4969990208,34,792,40405.06487511888,0,1,1,1,1,0,0,0
998,46,101009.46499000493,4,651,1373.8591667379171,0,1,0,1,0,0,0,0
999,66,71237.27229501096,4,632,10892.940862551946,0,1,1,0,0,0,0,0
1000,54,45373.951016549036,19,575,100000.0,0,1,0,0,0,0,0,0
1001,69,20000.0,14,850,13199.793269364856,0,1,1,1,0,0,0,0
1002,34,56224.38784460937,17,564,4355.664013991182,0,1,1,0,0,0,0,0
1003,46,500000.0,1,615,12614.50392662055,0,1,1,1,0,0,0,0
1004,65,22124.33206194346,28,683,12697.992783094664,0,1,1,1,0,0,0,0
1005,47,20000.0,12,698,15687.977605034144,0,1,1,1,0,0,0,0
1006,29,281844.6867676043,3,726,25906.857530496858,0,1,0,0,0,0,0,0
1007,46,108408.99843066922,9,794,4726.256977968817,0,1,1,1,1,0,0,0
1008,67,69559.36950757625,30,690,72225.47162373766,0,1,1,0,0,0,0,0
1009,42,178106.87846451512,7,565,17070.622530082437,0,1,1,0,0,0,1,0
1010,67,30785.48050495179,2,629,27633.775302923426,0,1,1,1,0,0,0,0
1011,50,54979.9686366153,8,674,7128.460705323766,0,1,0,1,1,0,0,0
1012,63,128556.43805147246,29,815,48357.76737996053,0,1,1,0,0,1,0,1
1013,68,323930.25014097913,10,538,10331.446601607458,0,1,1,0,1,0,0,0
1014,37,23509.609895708036,34,746,17633.442383762795,0,1,0,0,0,0,0,0
1015,46,166806.13800958003,36,664,5254.782655076946,0,1,1,1,0,0,0,0
1016,56,81265.04470677466,12,717,4929.872346999103,0,1,1,1,0,1,0,1
1017,21,68216.98460421829,35,641,26587.73521917445,0,1,1,1,0,0,1,0
1018,28,59505.059539523034,12,582,8573.17284297145,0,1,1,0,1,0,0,0
1019,69,20000.0,11,710,5688.358019746305,0,1,1,0,0,0,0,0
1020,55,129375.09775173178,36,702,7022.093401960699,0,1,1,0,0,0,0,0
1021,72,32022.202961745126,9,727,26875.035106498333,0,1,1,0,1,0,0,0
1022,35,25241.567991398995,8,648,7122.130155444915,0,1,0,1,0,0,0,0
1023,67,121584.79105369565,6,602,11876.834110628966,0,1,0,1,0,0,1,0
1024,42,112567.3761103898,1,525,13562.009588924746,0,1,1,0,0,0,1,0
1025,34,63780.32695783389,22,715,1963.8284031446105,0,1,0,1,1,0,0,0
1026,46,142007.4637255051,38,683,3068.2835949099212,0,1,1,1,0,0,0,0
1027,48,187352.89663352154,39,572,18699.982915779132,0,1,1,0,0,0,0,0
1028,43,170515.12172811764,38,606,6393.0749141280485,0,1,1,0,1,0,1,0
1029,34,39237.053484821205,20,612,38435.04341224889,0,1,1,1,0,0,1,0
1030,44,134764.48050802443,22,531,35129.872091575184,0,1,0,0,0,0,1,0
1031,22,70920.35614828179,28,584,27423.858628490663,0,1,1,0,1,0,1,0
1032,65,238166.7211110848,13,559,82435.52794158865,0,1,0,0,0,0,0,0
1033,46,54231.50713506958,25,617,12294.54162151699,0,1,1,1,1,0,1,0
1034,34,45018.225150506856,4,590,25562.505447846856,0,1,1,0,0,0,0,0
1035,71,36642.44322704283,30,519,7447.241865309771,0,1,0,0,1,0,0,0
1036,27,69663.39750334228,24,811,100000.0,0,1,1,1,0,0,0,0
1037,23,86975.3804341387,30,750,97113.30343225818,0,1,0,0,1,0,0,0
1038,67,88324.23635546178,19,587,13519.392761766894,0,1,1,0,1,0,0,0
1039,43,79168.83732456829,16,671,19664.81406907649,0,1,1,1,1,0,0,0
1040,66,102419.21394255497,1,683,52015.529612134276,0,1,0,0,0,0,0,0
1041,63,50109.5321408843,24,745,11531.762863321292,0,1,1,1,1,0,0,0
1042,67,29791.77857028465,12,584,6928.342798701784,0,1,0,0,0,0,0,0
1043,65,27781.83315602637,38,737,32015.958193002025,0,1,1,1,0,0,0,0
1044,38,130619.11868189722,27,606,14449.84903503628,0,1,1,0,0,0,1,0
1045,58,87226.01027786963,5,543,16042.463423472012,1,1,0,0,1,0,0,0
1046,55,20000.0,2,707,5800.669708967322,0,1,1,0,0,0,0,0
1047,71,143976.12143501235,34,753,2397.850168166938,0,1,1,1,1,1,0,1
1048,35,269506.58876019693,17,850,16918.152043005357,0,1,0,1,0,1,0,1
